,QC_1.mzdata,QC_2.mzdata,QC_3.mzdata,QC_4.mzdata,QC_5.mzdata,QC_6.mzdata,QC_7.mzdata,QC_8.mzdata,QC_9.mzdata,pos_1.mzdata,pos_2.mzdata,pos_3.mzdata,pos_4.mzdata,pos_5.mzdata,pos_6.mzdata,pos_7.mzdata,pos_8.mzdata,pos_9.mzdata,pos_10.2.mzdata,pos_11.mzdata,pos_12.mzdata,pos_13.mzdata,pos_14.mzdata,pos_15.mzdata,pos_16.mzdata,pos_17.mzdata,pos_18.mzdata,pos_19.mzdata,pos_20.mzdata,pos_21.mzdata,pos_22.mzdata,pos_23.mzdata,pos_24.mzdata,pos_25.mzdata,pos_26.mzdata,pos_27.mzdata,pos_28.mzdata,pos_29.mzdata,pos_30.mzdata,pos_31.mzdata,pos_32.mzdata,pos_33.mzdata,pos_34.mzdata,pos_35.mzdata,pos_36.mzdata,pos_37.mzdata,pos_38.mzdata,pos_39.mzdata,pos_40.mzdata,pos_41.mzdata,pos_42.mzdata,pos_43.mzdata,pos_44.mzdata,pos_45.mzdata,pos_46.mzdata,pos_47.mzdata,pos_48.mzdata,pos_49.mzdata,pos_50.mzdata,pos_51.mzdata,pos_52.mzdata,pos_53.mzdata,pos_54.mzdata,pos_55.mzdata,pos_56.mzdata,pos_57.mzdata,pos_58.mzdata,pos_59.mzdata,pos_60.mzdata,pos_61.mzdata,pos_62.mzdata,pos_63.mzdata,pos_64.mzdata,pos_65.mzdata,pos_66.mzdata,pos_67.mzdata,pos_68.mzdata,pos_69.mzdata,pos_70.mzdata,pos_71.mzdata,pos_72.mzdata,pos_73.mzdata,pos_74.mzdata,pos_75.mzdata,pos_76.mzdata,pos_77.mzdata,pos_78.mzdata,pos_79.mzdata,pos_80.mzdata,pos_81.mzdata,pos_82.mzdata,pos_83.mzdata,pos_84.mzdata,pos_85.mzdata,pos_86.mzdata,pos_87.mzdata,pos_88.mzdata,pos_89.mzdata,pos_90.mzdata,pos_91.mzdata,pos_92.mzdata,pos_93.mzdata
mz21,28710.98022,21689.3811,23093.75544,25700.33447,15482.22035,24523.94068,20612.11458,21845.37892,19857.71078,3249.007375,2630.506002,6294.357587,7120.483863,3012.49297,6524.781378,2784.882473,3618.459916,3702.845394,2397.072002,4772.543203,11289.68444,8332.471847,2285.200488,15335.103,3202.091312,6766.345295,5381.913682,11811.46949,8837.004737,8991.466601,4591.507408,4022.145403,3095.832568,2594.072911,3038.552481,1252.791329,12103.82258,3604.441559,1027.249602,2574.818829,1155.253193,2682.693891,1985.12337,1344.393019,2300.361284,557.0102996,2426.385087,2010.863571,2410.448225,116.3087659,1287.254479,2335.122139,265.8250077,339.6575418,426.7770196,1106.424461,1512.093989,847.2609225,1157.417858,2503.109107,1055.126391,3606.573007,1877.551858,143.8457571,116.9191361,493.0975245,503.5922411,556.5937118,620.8276016,873.9453721,2655.732483,1266.80138,134.5266609,638.4713538,766.3933568,367.1689157,324.0343071,134.633545,842.7790113,420.186199,0,569.621265,1158.39174,517.1602563,805.2165598,875.828036,245.1814619,624.3171237,337.3712299,517.8407596,109.8104586,645.4728542,402.8656025,1067.777504,311.050113,1267.513187,860.2935002,634.3898926,298.7742005,548.5282221,738.9393133,118.4218673
mz22,36171.47031,35979.63429,25266.66391,34790.42143,41297.11946,23532.71813,25392.05687,6599.192134,8612.588365,5401.984865,1879.4664,3928.428254,3947.479422,2891.546947,3225.993908,2543.374354,4806.901762,3334.994363,3076.236024,5025.817255,6336.174038,3488.926556,3440.760768,5675.528409,4366.652037,4155.836371,4812.03773,4543.004886,3249.876741,2935.387738,5309.48708,3274.105038,4239.320955,3772.390996,2606.618203,3271.735503,3916.561407,3498.798075,4674.201522,3506.406436,5489.714915,3644.397515,4512.487206,2503.248936,3374.217335,2483.677123,3807.295894,4028.51164,4672.173844,1705.84976,2999.45618,5629.431263,1700.080037,2270.065739,1759.360172,2220.06271,3661.615266,3576.045033,4188.147569,6855.113447,1812.179156,3678.364053,4082.230494,3197.131611,2747.751378,2304.13947,2188.567323,2385.705389,1966.607881,2975.156809,2206.915012,3061.002193,2413.208352,2774.542442,859.415243,2016.594644,2050.013117,1614.537445,2930.65198,2178.19297,2566.495714,2149.987086,3783.465806,1218.990108,2172.210603,2665.33099,2338.793818,2821.122896,2603.578,2353.166358,634.2281006,2555.668544,2391.517945,1566.82868,2942.727259,1884.208605,2401.25187,2117.049842,3234.492433,2062.406044,1959.324368,2232.291652
mz23,8999.662383,4440.69709,11789.8566,8820.145516,8538.081881,11783.52497,3295.612148,5381.763735,3775.980217,1001.330649,357.9024077,1613.55764,1569.928446,684.6496518,1041.937853,867.3203613,1621.592217,1204.834175,587.478949,1205.890271,1934.910055,0,429.9030527,1528.88408,1091.186618,1530.687728,947.3715572,1505.644437,982.5497743,1141.585704,661.0720364,996.3993253,1366.492936,1737.232856,1430.373767,1272.796639,2701.572902,1246.118659,495.2166173,1548.756526,527.3135749,1134.013467,1147.982586,802.8040532,520.2546023,455.4803248,1165.316776,627.7100664,838.2458134,609.3148399,646.5666962,1207.987274,268.9329473,0,551.6362839,463.520818,528.5136378,260.7797162,848.7372378,1427.080893,508.8616513,517.1677168,856.6112617,303.5020599,111.8116948,0,313.6052797,432.7692611,0,358.0347134,512.1208782,237.6749372,674.2448324,142.1108407,647.2876958,131.2896474,238.3462221,165.5625626,242.5173547,336.6733799,388.8223573,421.675073,331.0083635,391.2050868,0,674.219577,421.1296815,712.3195367,707.8434596,1195.248943,0,156.7583494,319.5297788,646.5592562,0,410.3564256,495.0314588,663.8717922,294.1230712,458.8960343,1001.626809,206.2439771
mz24,7926.094315,5490.465281,3465.795034,5012.58506,6916.929662,3494.423591,5802.529547,931.7828841,987.4320236,0,265.2429592,0,274.3260408,116.3857749,0,529.908578,1143.648678,261.6634257,473.7203476,0,460.1081781,0,379.667374,0,331.5224191,0,173.5317119,113.958387,0,0,157.9125862,323.3920764,245.4017729,103.579702,0,0,0,464.4100986,141.9809977,0,0,128.3550791,107.5238084,0,130.1506545,229.8076796,175.1484344,0,253.5750025,0,0,139.7792634,102.4574699,0,150.8416133,0,0,0,264.3330908,0,0,114.9883127,432.2490983,0,0,0,131.2146815,0,0,0,117.3051625,113.5918233,0,0,112.3161372,0,246.4601931,0,0,233.8718962,0,0,134.4565002,0,0,0,113.9581497,0,0,0,0,98.80610825,181.7245432,0,0,0,0,235.2011844,0,127.1054244,115.1026316,99.87999089
mz25,15597.82963,20095.77052,11076.17204,17663.2812,17476.36601,13641.45101,12101.58729,2042.414105,3601.840158,1822.0221,960.9087892,2773.650622,1902.524003,1215.54519,1935.979112,1025.617352,2131.398224,1538.823625,1889.374633,1862.835506,2564.375645,2510.807615,1398.746954,3204.056693,1704.638106,2123.288667,2017.313934,1310.874913,1481.417773,953.8784395,2578.315841,1506.912739,2253.018872,1151.255437,1197.110353,1049.625986,702.8581365,1178.497932,1459.300334,2045.649298,1433.159656,2076.349733,1487.664156,1242.229855,2054.84331,929.3911182,2297.429828,2677.150605,1585.367851,421.1174167,1543.622155,714.5694302,1283.433666,919.509814,285.9768312,1707.168232,1145.723426,1011.554212,1119.88115,2550.013901,1047.559551,2006.647744,1055.624777,1048.874418,602.9555467,1222.608085,253.4450464,1129.609375,1039.578491,1393.901859,1157.31306,786.012167,820.6569325,1369.825589,648.88615,680.3081567,366.823288,733.505108,1472.583015,917.7177848,825.4438169,107.3425113,1630.843445,551.2909255,886.6504069,188.3221322,641.4387652,973.1125373,382.9941604,1248.445351,0,992.3077103,1184.071109,1213.064679,719.9455227,1170.318607,1094.247801,855.0449806,647.4443626,1241.317349,1061.184187,989.9515747
mz26,15325.40427,20857.57575,10283.10661,21415.36415,13672.92974,19644.81604,11549.1074,5588.518979,7260.266675,2506.547837,1806.673246,4574.407539,5032.621802,2314.938363,2523.756387,1620.0853,4197.722112,2099.361536,1780.038408,2490.91608,5393.783193,4121.195322,2412.473924,5878.378006,4021.010441,1349.848046,4235.834426,4340.371559,3969.819924,3586.561061,4059.959061,2110.62773,4215.472043,1581.110855,1585.871232,2444.142005,3303.812294,2442.702993,1140.504563,2130.065282,883.2989617,2393.998412,1754.577567,1046.958469,2935.883532,1275.15593,2201.912377,1842.869031,2307.967905,275.2075086,2057.714957,2755.253377,1303.389668,1381.470351,1159.166046,793.4948825,2138.855398,1136.89405,822.4390489,2458.111062,1424.463264,4427.068425,1388.519683,670.4156418,875.346703,1201.866402,1188.419687,789.3861628,156.0440518,1078.975577,1368.406192,1164.760774,1649.769888,760.7979077,1326.908235,1092.525126,1229.961783,367.0402917,1181.255527,704.8634827,641.9279085,1551.668672,1218.276089,813.6981824,859.7167089,728.6705616,1127.3485,983.4620115,667.3736159,894.7173009,367.3141004,695.8642336,459.3652488,1437.865731,1659.030893,1699.251507,778.9088269,1603.230932,530.8037736,994.8969384,911.1419257,658.4302494
mz27,2863.995064,5228.32684,6428.327497,5337.977921,5661.666966,5470.898271,6578.673681,129.4898911,485.1924476,156.9700979,123.2906152,0,293.7892516,167.9214036,0,0,0,0,0,169.5488644,0,243.6389567,0,200.1727779,469.6544299,0,151.7124695,332.5622172,0,473.0628491,0,0,0,409.1607863,228.4585687,115.5010462,440.4328618,119.7873445,0,112.2295737,124.8364762,208.9025582,131.0254314,0,0,0,390.5553302,0,104.8954835,115.3284044,0,274.6669825,0,0,0,133.1951292,0,144.4239281,0,267.3306544,0,116.8061305,107.1288371,0,0,135.4727271,0,0,0,0,0,0,109.4860482,0,0,112.6751758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.8638172,0,144.5672831,0,110.6597895,0,0,0,0,142.3376503,0
mz28,20526.46423,12767.00858,9764.616577,15485.80709,10146.73975,7516.164141,10557.34457,1412.905849,2651.371958,0,119.1584457,596.834913,695.8125998,0,360.133802,0,862.2188388,166.4645765,0,370.7043183,2373.821254,306.9437976,0,2212.899469,228.8167801,0,673.3842721,278.1120425,0,0,0,0,1005.038037,0,0,0,0,1174.567207,266.2615939,0,0,0,320.0739931,0,338.7521149,0,0,110.4432465,0,0,0,269.1644474,0,0,136.8862772,0,0,0,0,191.7829927,0,1017.832869,0,0,0,0,0,163.1004022,0,0,0,0,130.8015388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.1261094,0,0,0,0,0,122.8603892,0,0,0,0,0,0,0,0
mz29,11858.65661,10891.22463,5850.413027,8953.457892,11327.26022,123.7879466,8464.426236,1880.097906,6347.854031,0,741.7868773,369.9257061,682.0568824,373.8655157,526.8900987,568.9622204,2000.485679,1584.251814,390.2993752,0,282.707692,638.1792425,593.8558436,1489.549581,582.8959187,0,559.2072273,999.8264285,0,0,1544.488398,689.211084,751.3625858,0,0,261.3954126,447.8136153,323.9378769,0,305.6865423,0,0,105.6407536,103.3553471,192.2621465,127.8878818,172.8494148,0,132.996317,0,0,0,0,0,0,0,129.2869358,101.6966049,0,243.2356028,102.8219337,405.3232876,152.830028,0,0,126.8557882,128.5570069,472.697433,0,420.1910968,671.4116786,641.7420207,0,0,0,0,213.3000105,0,0,147.3249766,0,256.8748807,109.5499784,0,0,133.3538532,0,0,141.149417,154.3701333,0,0,175.8193532,508.3989007,0,0,0,139.5871606,283.5003574,166.0775421,0,0
mz30,3467.745586,10949.20426,13038.59089,10617.04132,14308.12196,7944.143797,8974.723394,660.5223181,1738.221576,267.3922974,124.008047,204.2214096,451.3119721,0,427.0161486,111.2578648,199.4909634,0,187.8033791,253.8433645,922.4095792,0,0,792.9392849,0,121.546592,626.3859223,239.2181185,0,667.7367843,372.2191227,113.7041874,398.9410925,98.42847927,381.4509918,222.9865379,160.9112161,0,122.0136422,674.4845497,278.261611,476.3819428,145.9717991,97.82425265,0,0,132.7841849,282.311337,499.0182675,0,0,444.093201,108.920198,0,0,0,0,0,251.0321392,253.9594684,228.1885862,259.3324553,284.4370947,0,0,115.5730082,0,0,0,489.9752067,120.507545,235.7708055,0,303.5391477,0,0,0,158.6087135,158.7120876,0,0,0,0,170.258361,0,0,228.6474082,181.7927862,0,0,0,244.871665,0,109.646281,0,116.7694686,0,0,220.1726649,0,205.2699082,116.5679603
mz31,24136.91143,26717.83023,10255.59034,7375.449113,24440.98548,11783.89906,0,11529.83035,12193.38586,0,100.1667732,1037.760806,1427.275016,140.8562557,1225.931805,189.3448216,1888.833499,879.4917108,0,874.2384753,2700.82533,1354.47334,0,1813.490726,280.6420526,111.7794376,1363.237175,1443.667839,353.4587636,0,959.7467697,522.2540111,1145.333332,0,155.8600814,0,903.8561559,220.9994962,0,0,0,232.1690455,0,0,272.0265854,0,346.2224447,134.2256698,217.3123912,0,0,407.5733204,0,0,0,0,0,0,0,139.7279341,0,234.3598576,0,0,0,0,0,0,0,0,118.4254941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.5582496,0,0,0,0,116.0140413,0
mz32,5088.245237,7201.930223,4446.83648,3268.428546,4015.599143,0,4318.57114,0,2222.14834,0,106.4064764,0,142.225713,0,0,106.2400571,96.0282765,0,0,0,0,0,0,0,0,0,139.993594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.2016666,0,0,0,0,108.0422706,0,0,0,131.9898504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.2445629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.9775604,0,0,99.81748029,0,101.2094216,124.279921,0,0,0,0,0,0,0
mz33,26352.53299,21910.53895,14363.51539,35942.92717,33846.03932,7801.999606,42839.56158,39021.41478,52892.07798,0,1823.119486,3593.222422,2188.280684,4091.652275,3797.053242,4763.724911,4181.603941,4158.427044,8082.049339,0,5075.834108,6449.897698,5808.841388,6744.933439,8125.234434,0,6111.674023,6123.036043,1944.879873,391.4566944,6271.950901,2819.44942,4767.364419,2978.659727,237.7906199,997.9859559,168.8293125,833.081569,0,865.635217,168.8262639,420.1092035,146.9539188,1533.536649,1611.522536,409.8837794,0,218.6310422,665.9592325,405.3923691,987.2341721,2042.6042,795.2003874,3631.843733,348.2395308,1710.046948,1638.271576,137.9969672,367.2967942,0,740.3798925,2076.311371,708.5958716,2872.294999,4549.568421,4523.74377,1564.164449,7170.216866,2411.072352,3958.653152,10421.60046,2678.077058,2089.905967,4766.108569,8340.620758,1679.39478,5461.827129,1074.106672,15321.02818,7125.346744,1139.994008,7798.001746,2549.683473,2401.69019,3323.460821,2134.336467,13950.75492,2991.996577,10374.63742,4939.932774,13766.7742,9508.140625,4320.775254,4990.966018,6969.189738,9674.756009,2373.297142,18114.01563,925.8114124,6610.286117,2213.586751,8445.410244
mz34,5783.396381,6130.936154,4718.004657,7601.302372,7449.635929,0,5911.630478,229.3351238,906.8550584,0,160.4191876,96.78919646,0,343.4717099,0,0,0,0,0,0,138.0790052,0,0,0,0,0,0,0,0,140.480237,0,107.8444534,98.8569343,0,0,0,0,106.9454236,0,0,0,0,0,0,0,0,112.8862203,0,0,0,202.3553083,211.0770191,0,172.9519042,466.7662934,0,0,0,126.1848227,0,0,0,0,0,0,0,0,0,0,0,0,119.4954616,0,0,0,0,0,0,0,0,0,0,0,0,0,238.7656133,0,0,131.5336843,287.5509589,0,115.0711336,0,141.6939329,0,0,0,0,0,119.8742496,0,0
mz35,27599.12451,33193.30203,26842.78464,12984.61206,27231.26192,14992.61045,13707.5884,2082.667227,7019.004186,3074.917165,1467.168468,2374.039613,2623.150411,1033.686235,2496.121508,502.4808177,2246.225623,910.2898445,506.6867392,933.5472667,4528.757581,3640.819827,1209.655169,5604.212921,2744.483549,1867.820205,3596.043103,4050.64753,2197.061958,2725.6793,3535.294821,1202.922584,1366.931509,629.1346256,883.134731,1641.819154,8720.549029,7321.439308,310.5841052,2576.028241,553.7450462,3230.331431,951.6111107,2221.406302,3907.019321,1335.478455,1434.418792,1832.136632,2847.864898,778.0522696,839.711004,4355.823695,2822.109767,772.5592965,234.0114202,3403.825931,3011.835518,2806.426764,1121.634358,3029.512602,2265.591056,7304.396951,4387.446001,1545.424777,840.8720248,1103.805328,409.5929012,1098.675862,1301.924451,355.7313303,2141.034496,407.5452679,669.563788,332.3457485,145.671271,361.0232373,336.814429,0,169.8598552,118.759724,0,224.6547019,390.9097162,684.2344221,353.4429144,679.3788195,521.0149197,386.6821627,629.5090126,457.3298248,273.767888,815.7383873,809.7560553,750.5026432,128.6909755,399.4979825,500.6145352,389.6598556,686.6084125,191.5471941,0,764.2031504
mz36,18197.31671,12268.30269,11893.67097,3200.170195,16348.64766,10271.44791,212.0329638,12212.523,8624.208907,0,1023.105567,2178.616509,2315.829624,938.5586594,4943.557663,591.4586099,2318.911677,1251.044898,1324.184072,1636.664114,3157.07183,4621.393916,679.3028116,5782.167673,220.8545205,2048.05237,1911.087283,4965.496638,1911.810869,1660.883865,753.837875,1018.213986,1041.190899,503.5198269,760.2568365,201.7783233,7061.627099,1186.756682,148.1950169,420.7670981,0,123.3444214,542.8626998,330.8594185,567.3467476,1124.427273,376.0559171,0,96.84739748,224.0513118,243.9241703,357.5720377,230.7966551,156.0284039,118.5175412,0,95.70317268,391.5187275,474.2719575,840.3463672,240.1926011,845.2223496,429.6603646,124.2087034,146.2336923,0,0,137.6502599,0,0,295.6552682,0,357.1628104,0,107.4511031,121.7635575,0,139.6359735,0,173.8387505,0,219.4573991,0,0,0,113.2884498,122.0366092,0,0,0,0,0,141.5673256,0,0,0,112.9701802,0,118.7196489,0,120.6850065,141.3484822
mz37,8353.558425,11658.36626,9085.22003,11037.0323,13022.01794,0,9970.449908,102.092261,835.7042097,0,360.7473073,141.4264416,0,0,0,103.2992155,0,256.8933413,472.7064014,0,0,0,0,0,114.9781024,0,0,0,0,0,106.9756809,0,0,0,0,0,117.9960633,302.53108,265.4993638,0,0,108.913006,0,0,0,0,358.3663832,0,0,0,0,108.7400996,515.0022905,0,0,246.9658402,0,101.6711814,0,265.4092008,471.1658577,0,0,0,140.1887367,101.0454938,516.364467,378.8816233,0,117.6571194,137.0300355,0,202.3943997,143.0118967,0,530.3890206,361.3722007,0,456.4622817,0,550.0331949,236.240398,122.803857,1590.511694,1126.032309,0,251.9976111,0,290.8723346,0,0,108.5745948,276.0240644,924.0930761,144.7016889,101.5734726,203.3106134,357.5211451,495.781658,263.067903,0,214.5921934
mz38,3194.624915,8026.541082,5551.805221,5608.875002,6900.028203,2171.710192,5489.194277,2551.044687,3073.35501,1647.01474,1494.674127,1561.347962,2084.043999,889.0651214,1410.827307,1768.096974,2344.285506,1509.649142,1552.492097,1540.382893,2963.09858,2230.817545,1307.204878,2706.591941,2094.640771,1365.354172,1811.870062,1742.24052,1032.344114,1666.510949,2077.440823,1223.728495,2239.079625,662.1966294,1331.31566,1078.873594,1603.094504,1439.781333,1131.002678,960.4904845,995.2639146,1781.432101,1417.448974,1478.801305,1415.134478,1320.918487,1911.044722,1669.216203,1254.568687,0,1225.697867,958.7403794,689.6119123,466.3312363,867.764531,1050.322848,821.023522,600.5632313,871.5775852,1427.622099,868.2418237,1371.7549,1310.688721,1073.472836,436.1954176,667.930479,602.190768,1128.609713,291.1437998,866.0741006,919.0925553,1112.99888,1312.618481,563.7218687,608.5215797,996.589731,397.7731421,589.9182088,1071.929762,823.09221,638.9464835,683.0606219,973.5301931,518.9885107,547.4156635,689.241503,670.4872327,1228.012074,489.2135931,315.4032505,0,410.301746,297.6112757,676.8895138,1029.044761,918.0254695,511.6734205,477.9679549,518.8309841,924.116717,702.3575958,667.2000351
mz39,11399.84074,13521.61516,19997.22355,19334.75595,20286.73951,943.9919511,600.1664694,4359.604493,11638.61235,664.4655134,1683.077045,2469.00834,2886.668571,1363.099096,2406.316652,1392.083214,3264.390775,2055.286456,1752.550675,895.9259201,3865.190696,2122.403618,1953.180285,4506.293166,2049.559346,106.8931083,2947.221216,1729.865322,530.9261433,810.7184237,2638.705922,1653.674199,2508.381597,358.7729926,396.3033663,933.2135669,1551.86705,719.4916507,798.4946431,525.2560021,405.0181076,952.8826228,684.4084258,441.8319071,1188.245865,1085.928832,1231.796027,692.7031642,1187.795738,135.7554912,879.747288,862.261929,967.5379381,191.1636922,1005.94906,598.3157116,407.7915422,614.6021189,389.9004824,937.9283651,543.9323049,484.4166447,1271.712521,492.5374482,278.9294368,550.330981,451.8904715,404.9813381,0,904.8648087,1288.150163,857.0929915,404.0910024,520.7905793,364.5824457,0,143.8658584,682.195214,243.6059733,495.7280703,0,437.4941666,444.2922084,401.2520371,410.0127963,877.2102722,416.0525515,865.6438325,152.3777391,0,245.833773,324.2441548,202.6264427,507.3768698,540.9091787,876.1866843,887.190759,769.6399827,156.2126622,907.7345972,269.7454447,342.6172849
mz40,6698.592837,9527.207029,14029.63115,11789.21526,25157.5551,25698.35308,21951.55463,3654.224188,4295.131393,2103.765362,3337.020144,3414.147543,5405.453306,2625.950508,2709.12711,3570.079345,4491.359425,4537.957728,2752.161952,2947.781155,6237.779719,2495.579429,2111.03382,3075.700717,2688.06356,1963.460922,4498.996679,2648.408692,3429.719693,1882.840972,3853.294285,2685.553495,3412.599745,2339.340149,2053.627205,2004.103066,3017.720869,2291.627567,2346.1281,2871.605752,2409.800214,3396.748554,2926.462512,2127.416775,2739.958854,2018.167614,2164.627021,2192.019026,3006.762301,2240.279332,1874.975758,1279.904834,1335.759585,1873.548562,2435.210705,1937.716,1830.258911,2386.868377,2626.979431,1932.941044,1730.553126,1548.863163,2149.747211,1481.995713,1622.036255,1502.50226,1950.128125,2188.669315,1395.56954,1345.69982,2189.731697,1335.560984,1406.587765,2141.256393,3316.457544,1636.767623,2199.450722,1448.281236,1560.746566,1991.665298,1688.522975,2186.865271,1998.326151,1535.643061,2074.865954,2522.974857,2186.793198,2239.18477,2356.955067,2421.915352,6285.454335,1246.918139,1449.220531,2108.328005,1834.596466,1614.308168,2319.620964,2093.400574,1566.670507,1685.93815,2129.108865,2623.541615
mz41,6966.43769,2924.535996,4788.904909,6067.796964,2824.470674,0,0,5428.811545,7482.606128,122.9788988,322.5090071,1064.726038,1005.941196,160.6938802,103.4339541,0,1644.401361,1621.25715,894.2288019,0,2023.456553,643.2847533,622.0946262,2147.167742,329.639271,117.8081053,1357.048762,520.3110222,175.6328256,112.3938989,1409.409812,609.1606997,1260.58639,0,0,0,319.5759347,0,0,118.7021899,0,0,0,0,0,0,0,0,0,0,0,221.5753799,0,0,0,0,0,0,130.1449594,120.5006888,0,0,0,0,0,0,0,0,0,0,726.5326625,244.7665387,0,0,0,0,0,0,0,116.3171864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.4944794,0,0
mz42,5778.731997,5998.704996,13266.31167,9591.461124,5785.798201,10694.48431,111.5240287,368.7403071,917.9166799,208.839121,0,501.5744557,520.1957484,98.75696041,0,232.7544865,771.1841068,247.6825416,302.4842427,549.0096095,669.2928828,140.6035918,109.4175488,553.8847222,101.521872,0,100.330055,156.4030524,118.004658,0,229.5742926,564.307269,250.4884478,520.2694041,431.9684033,633.6343501,814.5953066,692.19337,0,439.4318594,0,510.0754755,324.3411996,0,650.6049912,0,234.5003482,157.6910868,441.5755795,133.5612017,0,468.2810107,212.3146981,0,0,0,260.0839992,102.0256371,0,322.7402374,343.4797968,321.3217413,240.505816,127.5150948,0,0,0,110.3099518,0,268.1274913,157.7384559,112.818488,0,142.8643149,164.8359348,0,111.4618978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.8109022,0,118.532705,0,233.7606152,0,0,205.01043,0,516.5326416,0
mz43,27061.49989,26081.93673,23788.81249,20224.89114,30234.51665,21189.82165,21793.96464,1294.553539,10282.09338,2831.243977,1068.184199,6367.421812,3942.793824,2313.426568,3312.363169,2113.863632,5511.37667,1081.875014,1320.860662,4283.228871,6654.695372,4701.596113,2212.909008,6868.524656,6487.669661,3814.140418,7519.473653,3736.232265,4538.38224,5224.246902,6782.861774,779.7302893,7027.085481,857.2914714,4297.298014,5885.569603,3273.688594,9872.273842,0,6064.926959,419.0966656,8339.19787,5147.598699,6854.36615,6450.894899,4328.235281,5306.090663,9195.451155,10625.51021,4089.317651,2245.470499,3983.461849,7683.523325,3815.534657,2955.373316,8215.643653,3571.923676,1815.173578,151.6637484,7254.44559,4946.749548,10376.7549,15877.15011,5191.052254,2862.334812,7021.600652,5139.000689,8058.533721,12205.62391,7207.023084,10707.24302,5655.722266,3460.967781,3540.090154,119.4837788,3362.750481,1568.225061,3595.070856,3661.081841,3264.940299,2826.667101,2539.294044,3759.061014,4266.650142,4134.697549,4158.233691,3423.036868,2042.110978,2730.139827,4732.164515,0,6398.489138,4280.708196,3821.356414,5737.257013,2581.964623,5701.206828,4862.101319,4505.732651,5589.913126,7800.088346,3557.225603
mz44,3465.56332,8889.480652,7063.898474,7947.818339,12380.7352,0,10184.34622,0,776.716323,0,129.0337045,0,109.6094528,124.3586388,0,0,0,0,97.60382953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.2229555,113.7016892,0,102.8244594,0,0,124.5488099,0,0,204.2240608,0,109.6623424,0,0,0,132.0874931,0,0,385.2489638,297.5288451,0,102.158249,0,0,109.8480052,0,0,0,0,128.8225948,143.3343647,0,355.5668984,709.3672925,0,496.9168222,233.975468,314.8989008,201.9779825,138.6580961,0,817.6704473,229.0428446,0,623.1112609,148.0779037,327.428439,122.4731046,0,1183.328498,191.9372543,0,130.3954277,0,285.1176499,203.5415038,120.5682868,121.4201538,0,114.6858027,0,112.7380704,871.6001965,259.6848022,0,205.8106967,0,0
mz45,17012.24017,18598.07011,12368.1276,17307.32054,14741.0329,15477.64554,13706.18018,13534.75787,10811.54828,1394.856857,992.5719413,928.1299103,870.058267,1752.548734,1247.619234,592.9345728,112.8608332,1083.642538,1720.185937,2810.805159,1842.606349,929.7024201,1220.114356,1615.422387,1002.414878,975.603824,2540.589578,1702.602722,1762.859873,2069.376847,1487.276698,1287.423076,1041.039631,1094.763278,1427.286143,5470.437627,13269.69535,5168.990368,868.3055794,2053.254593,1263.58208,1440.526138,1198.39233,960.839365,7627.027663,3832.345177,2640.12257,1209.919724,2390.70829,1320.102408,1614.153824,1463.754027,916.5786448,3653.6758,2140.853159,1526.996093,1356.821716,559.854578,1286.30168,2856.990387,7202.010586,18156.24129,21590.72261,5186.431197,561.3200459,934.7999846,720.7300468,1567.805838,1541.429048,400.3446295,716.4555736,1933.237177,925.5515293,1264.873429,923.2394012,1050.747659,1128.49012,805.5663889,299.8700515,383.8286501,1264.195518,993.127305,1279.292824,1176.498043,684.2533351,1382.747831,237.7785015,155.5804502,2030.955796,1041.592802,1029.802603,998.0038787,1815.383163,1544.280569,398.5593777,1171.788708,982.3190256,948.0212794,1500.679036,1153.97474,556.5315821,1295.172876
